query_id,best_hit
tr|C9JD54|C9JD54_HUMAN,3OL2_A
tr|C9JDB3|C9JDB3_HUMAN,6TGB_A
tr|C9JDG6|C9JDG6_HUMAN,7EG4_B
tr|C9JDX6|C9JDX6_HUMAN,6U3S_A
tr|C9JE35|C9JE35_HUMAN,6R83_4a
tr|C9JEC8|C9JEC8_HUMAN,5G0J_A
tr|C9JF76|C9JF76_HUMAN,4P7A_A
tr|C9JFW8|C9JFW8_HUMAN,4TWE_A
tr|C9JG35|C9JG35_HUMAN,6QNX_C
tr|C9JG87|C9JG87_HUMAN,7OF0_7
tr|C9JH92|C9JH92_HUMAN,6EQO_A
tr|C9JHV9|C9JHV9_HUMAN,4EKU_A
tr|C9JI88|C9JI88_HUMAN,3OGL_D
tr|C9JIE4|C9JIE4_HUMAN,3TNU_A
tr|C9JIP7|C9JIP7_HUMAN,4N06_B
tr|C9JIS7|C9JIS7_HUMAN,3X37_A
tr|C9JJN7|C9JJN7_HUMAN,6ZNL_Z
tr|C9JJU3|C9JJU3_HUMAN,6DNE_B
tr|C9JKF4|C9JKF4_HUMAN,7ARD_d
tr|C9JKP5|C9JKP5_HUMAN,4P02_B
tr|C9JL85|C9JL85_HUMAN,4RLV_A
tr|C9JM00|C9JM00_HUMAN,1UHG_C
tr|C9JMG5|C9JMG5_HUMAN,7B2L_B
tr|C9JP75|C9JP75_HUMAN,5YZ0_C
tr|C9JPE5|C9JPE5_HUMAN,6YJJ_A
tr|C9JQ07|C9JQ07_HUMAN,6A6W_A
tr|C9JQ90|C9JQ90_HUMAN,1FDV_C
tr|C9JQF1|C9JQF1_HUMAN,6LTJ_I
tr|C9JQK5|C9JQK5_HUMAN,6R6H_F
tr|C9JR84|C9JR84_HUMAN,4RE1_D
tr|C9JRQ0|C9JRQ0_HUMAN,1W8X_P
tr|C9JS03|C9JS03_HUMAN,3KMI_B
tr|C9JTY5|C9JTY5_HUMAN,2JZX_A
tr|C9JTZ5|C9JTZ5_HUMAN,4R7P_D
tr|C9JUM7|C9JUM7_HUMAN,6R7T_B
tr|C9JUV9|C9JUV9_HUMAN,5KYM_B
tr|C9JVK8|C9JVK8_HUMAN,5Z7L_C
tr|C9JVY5|C9JVY5_HUMAN,7ETO_x
tr|C9JWL6|C9JWL6_HUMAN,2COM_A
tr|C9JWU5|C9JWU5_HUMAN,6X9O_A
tr|C9JXJ4|C9JXJ4_HUMAN,4Z7K_B
tr|C9JXP4|C9JXP4_HUMAN,2BW3_A
tr|C9JXX2|C9JXX2_HUMAN,6S24_A
tr|C9JY11|C9JY11_HUMAN,7AA5_A
tr|C9JYR0|C9JYR0_HUMAN,3IKM_D
tr|C9JYT6|C9JYT6_HUMAN,7M0R_D
tr|C9JZ81|C9JZ81_HUMAN,1JEY_B
tr|C9JZ94|C9JZ94_HUMAN,7AOH_E
tr|C9JZE2|C9JZE2_HUMAN,6HIX_Be
tr|C9JZH4|C9JZH4_HUMAN,6TB4_K
tr|C9K0E5|C9K0E5_HUMAN,4GUA_A
tr|C9K0M1|C9K0M1_HUMAN,6HG4_B
tr|D3DX14|D3DX14_HUMAN,6IWR_C
tr|D6R8Z7|D6R8Z7_HUMAN,2P4L_A
tr|D6R941|D6R941_HUMAN,6BI6_A
tr|D6R9D8|D6R9D8_HUMAN,7KTS_B
tr|D6R9F5|D6R9F5_HUMAN,7MWR_B
tr|D6R9Q3|D6R9Q3_HUMAN,5DFZ_D
tr|D6R9R8|D6R9R8_HUMAN,1N26_A
tr|D6R9R9|D6R9R9_HUMAN,4M0M_A
tr|D6R9U6|D6R9U6_HUMAN,6WCQ_C
tr|D6R9Y3|D6R9Y3_HUMAN,6TOR_B
tr|D6RA50|D6RA50_HUMAN,6UD5_B
tr|D6RAL0|D6RAL0_HUMAN,5T3T_F
tr|D6RAL1|D6RAL1_HUMAN,7L20_w
tr|D6RAQ7|D6RAQ7_HUMAN,4O38_A
tr|D6RAY4|D6RAY4_HUMAN,4OE9_B
tr|D6RBC9|D6RBC9_HUMAN,5OIX_G
tr|D6RBH8|D6RBH8_HUMAN,4WKR_A
tr|D6RBX6|D6RBX6_HUMAN,4YSX_G
tr|D6RBZ4|D6RBZ4_HUMAN,7NRC_A
tr|D6RC43|D6RC43_HUMAN,5A4P_A
tr|D6RC89|D6RC89_HUMAN,6OJJ_A
tr|D6RCE0|D6RCE0_HUMAN,4GWM_B
tr|D6RCF8|D6RCF8_HUMAN,7QE7_U
tr|D6RCQ9|D6RCQ9_HUMAN,7SUL_D
tr|D6RD22|D6RD22_HUMAN,3GEI_B
tr|D6RDG5|D6RDG5_HUMAN,6QNX_C
tr|D6RDL6|D6RDL6_HUMAN,7C83_A
tr|D6RDP1|D6RDP1_HUMAN,2QAG_A
tr|D6RDZ9|D6RDZ9_HUMAN,3SQI_A
tr|D6RE67|D6RE67_HUMAN,6LU8_R
tr|D6RE88|D6RE88_HUMAN,6RZZ_s
tr|D6RER4|D6RER4_HUMAN,7D76_R
tr|D6RER6|D6RER6_HUMAN,2AEX_A
tr|D6REX0|D6REX0_HUMAN,4ON1_B
tr|D6REY0|D6REY0_HUMAN,7VGX_R
tr|D6RFH5|D6RFH5_HUMAN,6ULG_N
tr|D6RFY1|D6RFY1_HUMAN,5XEY_C
tr|D6RGE9|D6RGE9_HUMAN,3AR4_A
tr|D6RGX9|D6RGX9_HUMAN,1UTR_B
tr|D6RHG4|D6RHG4_HUMAN,5LA7_A
tr|D6RHX2|D6RHX2_HUMAN,6IE1_A
tr|D6RIB0|D6RIB0_HUMAN,3ZEU_A
tr|D6RID8|D6RID8_HUMAN,7O4L_6
tr|D6RIT2|D6RIT2_HUMAN,6DHS_B
tr|D6RIV2|D6RIV2_HUMAN,5LDW_d
tr|D6RJA4|D6RJA4_HUMAN,3T5N_A
tr|D6RJD0|D6RJD0_HUMAN,5A2V_B
tr|D6RJD3|D6RJD3_HUMAN,7O4L_6
tr|E3W983|E3W983_HUMAN,6PW5_D
tr|E5RFF4|E5RFF4_HUMAN,7ECV_J
tr|E5RFJ3|E5RFJ3_HUMAN,6Y6E_A
tr|E5RFT9|E5RFT9_HUMAN,6XN7_J
tr|E5RFU2|E5RFU2_HUMAN,5AM2_A
tr|E5RG22|E5RG22_HUMAN,2J4T_A
tr|E5RG81|E5RG81_HUMAN,1RJ6_A
tr|E5RG86|E5RG86_HUMAN,6CB0_A
tr|E5RGA7|E5RGA7_HUMAN,4X82_B
tr|E5RGH3|E5RGH3_HUMAN,6R5K_H
tr|E5RGR0|E5RGR0_HUMAN,1FJ2_B
tr|E5RH43|E5RH43_HUMAN,2ZFY_A
tr|E5RHJ3|E5RHJ3_HUMAN,7JKQ_B
tr|E5RHR3|E5RHR3_HUMAN,6J5K_Cb
tr|E5RHT2|E5RHT2_HUMAN,2H8H_A
tr|E5RI40|E5RI40_HUMAN,7KGV_B
tr|E5RI75|E5RI75_HUMAN,5IAA_D
tr|E5RIL8|E5RIL8_HUMAN,6QL9_L
tr|E5RIP8|E5RIP8_HUMAN,6C26_B
tr|E5RIY7|E5RIY7_HUMAN,1WVK_A
tr|E5RIZ1|E5RIZ1_HUMAN,1TUZ_A
tr|E5RJ03|E5RJ03_HUMAN,7D1M_B
tr|E5RJ92|E5RJ92_HUMAN,3GA2_A
tr|E5RJD2|E5RJD2_HUMAN,4V59_A
tr|E5RJD7|E5RJD7_HUMAN,7EMF_O
tr|E5RJX4|E5RJX4_HUMAN,2NYM_F
tr|E5RK05|E5RK05_HUMAN,3VPJ_E
tr|E5RK46|E5RK46_HUMAN,5IYC_U
tr|E5RK48|E5RK48_HUMAN,1FDV_C
tr|E5RK79|E5RK79_HUMAN,2VX8_B
tr|E5RK96|E5RK96_HUMAN,4FHN_B
tr|E7ERK3|E7ERK3_HUMAN,6JPA_F
tr|E7ERT8|E7ERT8_HUMAN,2KAA_A
tr|E7ESC5|E7ESC5_HUMAN,5X6O_G
tr|E7EW18|E7EW18_HUMAN,4I2F_A
tr|E7EX83|E7EX83_HUMAN,4U3Y_A
tr|E7EXB4|E7EXB4_HUMAN,7K3Z_C
tr|E9PAR2|E9PAR2_HUMAN,6IAK_F
tr|E9PB85|E9PB85_HUMAN,2MKD_A
tr|E9PCC0|E9PCC0_HUMAN,4FR4_B
tr|E9PCT7|E9PCT7_HUMAN,7E9Y_A
tr|E9PD39|E9PD39_HUMAN,7C83_A
tr|E9PGN7|E9PGN7_HUMAN,2OAY_A
tr|E9PI31|E9PI31_HUMAN,5IXI_B
tr|E9PIE6|E9PIE6_HUMAN,3J8F_7
tr|E9PIH8|E9PIH8_HUMAN,1UJ8_A
tr|E9PIS4|E9PIS4_HUMAN,3RD7_B
tr|E9PJ40|E9PJ40_HUMAN,1F8V_A
tr|E9PJ46|E9PJ46_HUMAN,1X9T_A
tr|E9PJY4|E9PJY4_HUMAN,4WZ9_B
tr|E9PK39|E9PK39_HUMAN,7LHW_A
tr|E9PK90|E9PK90_HUMAN,7KTR_F
tr|E9PKD2|E9PKD2_HUMAN,7VOP_e
tr|E9PKG5|E9PKG5_HUMAN,7TBW_A
tr|E9PLA2|E9PLA2_HUMAN,2ZEJ_B
tr|E9PLG3|E9PLG3_HUMAN,2ZVC_A
tr|E9PMT9|E9PMT9_HUMAN,4YO2_A
tr|E9PMW6|E9PMW6_HUMAN,6MBI_A
tr|E9PNB8|E9PNB8_HUMAN,7VLM_A
tr|E9PNF6|E9PNF6_HUMAN,7NSB_7
tr|E9PNK7|E9PNK7_HUMAN,6CD2_C
tr|E9PP19|E9PP19_HUMAN,2WZK_A
tr|E9PP22|E9PP22_HUMAN,2AYU_A
tr|E9PP28|E9PP28_HUMAN,3GRO_B
tr|E9PP77|E9PP77_HUMAN,3RSR_A
tr|E9PPB3|E9PPB3_HUMAN,3M0C_C
tr|E9PPB8|E9PPB8_HUMAN,4RTB_A
tr|E9PPE9|E9PPE9_HUMAN,6XMX_E
tr|E9PPI0|E9PPI0_HUMAN,7EEB_L
tr|E9PQ50|E9PQ50_HUMAN,4QUV_B
tr|E9PQ70|E9PQ70_HUMAN,1GPZ_A
tr|E9PQB0|E9PQB0_HUMAN,4UF5_B
tr|E9PQH7|E9PQH7_HUMAN,6RUI_S
tr|E9PQV4|E9PQV4_HUMAN,5TCX_A
tr|E9PR90|E9PR90_HUMAN,7JPT_A
tr|E9PR91|E9PR91_HUMAN,4HBO_C
tr|E9PRM7|E9PRM7_HUMAN,6S4M_A
tr|E9PRN7|E9PRN7_HUMAN,7A23_T
tr|E9PRT7|E9PRT7_HUMAN,6UBD_A
tr|E9PS85|E9PS85_HUMAN,6BRH_B
tr|E9PSD5|E9PSD5_HUMAN,2XCM_E
tr|F2Z2A3|F2Z2A3_HUMAN,7O01_1
tr|F2Z2E3|F2Z2E3_HUMAN,5U8U_B
tr|F2Z3N0|F2Z3N0_HUMAN,6MCK_D
tr|F2Z3P3|F2Z3P3_HUMAN,6AQ7_A
tr|F2Z3Q0|F2Z3Q0_HUMAN,5HDF_B
tr|F2Z3Q2|F2Z3Q2_HUMAN,6VPQ_F
tr|F5GWJ3|F5GWJ3_HUMAN,7DSK_A
tr|F5GWN9|F5GWN9_HUMAN,7DVQ_4
tr|F5GX08|F5GX08_HUMAN,1JMZ_G
tr|F5GX61|F5GX61_HUMAN,6VP8_A
tr|F5GX62|F5GX62_HUMAN,3REG_A
tr|F5GXP7|F5GXP7_HUMAN,5C65_A
tr|F5GY42|F5GY42_HUMAN,6LQO_L
tr|F5GY58|F5GY58_HUMAN,1Q16_B
tr|F5GYA9|F5GYA9_HUMAN,5A2F_A
tr|F5GYH9|F5GYH9_HUMAN,7MQY_A
tr|F5GYP3|F5GYP3_HUMAN,7O4J_R
tr|F5GZ94|F5GZ94_HUMAN,3UGM_A
tr|F5GZR9|F5GZR9_HUMAN,7B00_B
tr|F5H079|F5H079_HUMAN,7DSK_A
tr|F5H0K7|F5H0K7_HUMAN,7C06_J
tr|F5H1V1|F5H1V1_HUMAN,5CK3_B
tr|F5H256|F5H256_HUMAN,4YKE_B
tr|F5H362|F5H362_HUMAN,6HIX_BC
tr|F5H3Z5|F5H3Z5_HUMAN,1JB6_A
tr|F5H4F6|F5H4F6_HUMAN,6C9D_A
tr|F5H4K9|F5H4K9_HUMAN,6YXY_BX
tr|F5H4W3|F5H4W3_HUMAN,5LWW_A
tr|F5H520|F5H520_HUMAN,4AQS_A
tr|F5H5N6|F5H5N6_HUMAN,1XI4_E
tr|F5H5U4|F5H5U4_HUMAN,1TH1_C
tr|F5H655|F5H655_HUMAN,1RUT_X
tr|F5H665|F5H665_HUMAN,1FDV_C
tr|F5H6X6|F5H6X6_HUMAN,5IED_A
tr|F5H7B4|F5H7B4_HUMAN,6PW5_D
tr|F5H889|F5H889_HUMAN,5GUH_A
tr|F6S878|F6S878_HUMAN,1Z45_A
tr|F6TC96|F6TC96_HUMAN,6GLC_A
tr|F6UZH7|F6UZH7_HUMAN,4PGR_A
tr|F8VP72|F8VP72_HUMAN,5I9E_C
tr|F8VRX0|F8VRX0_HUMAN,7EGH_B
tr|F8VSE0|F8VSE0_HUMAN,6IKK_B
tr|F8VSH3|F8VSH3_HUMAN,3T4N_C
tr|F8VSM8|F8VSM8_HUMAN,7D3F_D
tr|F8VTR6|F8VTR6_HUMAN,4UJ5_C
tr|F8VTT4|F8VTT4_HUMAN,4O2Z_A
tr|F8VU63|F8VU63_HUMAN,3PS5_A
tr|F8VUB7|F8VUB7_HUMAN,7K36_G
tr|F8VUI8|F8VUI8_HUMAN,5E4I_A
tr|F8VV53|F8VV53_HUMAN,7STY_A
tr|F8VVE3|F8VVE3_HUMAN,3OPY_A
tr|F8VVK8|F8VVK8_HUMAN,1ZBD_B
tr|F8VVN1|F8VVN1_HUMAN,7WB4_N
tr|F8VVQ4|F8VVQ4_HUMAN,6PW5_D
tr|F8VVU2|F8VVU2_HUMAN,4UM8_B
tr|F8VVX5|F8VVX5_HUMAN,4RXV_A
tr|F8VVY9|F8VVY9_HUMAN,6C9A_A
tr|F8VWB2|F8VWB2_HUMAN,5NQG_A
tr|F8VWK7|F8VWK7_HUMAN,7DSK_A
tr|F8VWV2|F8VWV2_HUMAN,4H8S_C
tr|F8VWV8|F8VWV8_HUMAN,7K0M_H
tr|F8VWY1|F8VWY1_HUMAN,6F40_V
tr|F8VX11|F8VX11_HUMAN,6FEC_u
tr|F8VX63|F8VX63_HUMAN,7QE7_J
tr|F8VXR6|F8VXR6_HUMAN,6ZJ3_Le
tr|F8W084|F8W084_HUMAN,3Q2T_C
tr|F8W201|F8W201_HUMAN,6NQ7_A
tr|F8W6N5|F8W6N5_HUMAN,5CQR_A
tr|F8WAR3|F8WAR3_HUMAN,6GBQ_G
tr|F8WAV0|F8WAV0_HUMAN,6GP0_A
tr|F8WAX1|F8WAX1_HUMAN,4OLI_A
tr|F8WB23|F8WB23_HUMAN,6UXE_A
tr|F8WB25|F8WB25_HUMAN,6ZMW_g
tr|F8WB38|F8WB38_HUMAN,6ZM6_AU
tr|F8WB69|F8WB69_HUMAN,5HWA_A
tr|F8WBC5|F8WBC5_HUMAN,6C14_C
tr|F8WCN7|F8WCN7_HUMAN,7DCO_N
tr|F8WCR3|F8WCR3_HUMAN,7PTR_B
tr|F8WCW1|F8WCW1_HUMAN,5DSE_C
tr|F8WCX5|F8WCX5_HUMAN,1YAX_A
tr|F8WCZ7|F8WCZ7_HUMAN,4QOY_C
tr|F8WCZ9|F8WCZ9_HUMAN,2XHI_A
tr|F8WD02|F8WD02_HUMAN,3HQI_B
tr|F8WD52|F8WD52_HUMAN,5I2C_A
tr|F8WDF8|F8WDF8_HUMAN,6UKJ_A
tr|F8WDI3|F8WDI3_HUMAN,3TW6_D
tr|F8WDK9|F8WDK9_HUMAN,2R03_A
tr|F8WDN7|F8WDN7_HUMAN,4TU3_X
tr|F8WDV7|F8WDV7_HUMAN,5WM0_A
tr|F8WDW1|F8WDW1_HUMAN,6V92_N
tr|F8WE05|F8WE05_HUMAN,2J0B_A
tr|F8WEA7|F8WEA7_HUMAN,3D34_B
tr|F8WEN4|F8WEN4_HUMAN,7CCS_A
tr|F8WES3|F8WES3_HUMAN,7SP5_B
tr|F8WEU7|F8WEU7_HUMAN,2JR3_A
tr|F8WF45|F8WF45_HUMAN,7DL2_D
tr|F8WF49|F8WF49_HUMAN,4R0Y_B
tr|F8WF64|F8WF64_HUMAN,7ND2_D
tr|F8WF99|F8WF99_HUMAN,7JPT_A
tr|F8WFB6|F8WFB6_HUMAN,5TOS_A
tr|F8WFD8|F8WFD8_HUMAN,6LO8_B
tr|G3V188|G3V188_HUMAN,6VLT_F
tr|G3V1B4|G3V1B4_HUMAN,4JHN_D
tr|G3V1B8|G3V1B8_HUMAN,6HCZ_A
tr|G3V220|G3V220_HUMAN,7ABF_A4
tr|G3V2Q3|G3V2Q3_HUMAN,6GZH_B
tr|G3V319|G3V319_HUMAN,6WCZ_A
tr|G3V339|G3V339_HUMAN,5UJJ_A
tr|G3V3D6|G3V3D6_HUMAN,7K58_E
tr|G3V3I6|G3V3I6_HUMAN,2VY7_A
tr|G3V426|G3V426_HUMAN,5YJZ_A
tr|G3V4H6|G3V4H6_HUMAN,4CGC_C
tr|G3V4K6|G3V4K6_HUMAN,4O5F_A
tr|G3V4T4|G3V4T4_HUMAN,1JSG_A
tr|G3V5W2|G3V5W2_HUMAN,7B00_A
tr|G3XAD0|G3XAD0_HUMAN,1V0D_A
tr|G5E9A8|G5E9A8_HUMAN,2LQH_B
tr|G5E9I4|G5E9I4_HUMAN,4ZQA_A
tr|G5E9V6|G5E9V6_HUMAN,6SWY_5
tr|H0Y2P7|H0Y2P7_HUMAN,6TTU_T
tr|H0Y3H2|H0Y3H2_HUMAN,7E7I_A
tr|H0Y3V3|H0Y3V3_HUMAN,7V9M_R
tr|H0Y3W3|H0Y3W3_HUMAN,5YU7_A
tr|H0Y5A3|H0Y5A3_HUMAN,7KAM_G
tr|H0Y5S4|H0Y5S4_HUMAN,7CK6_I
tr|H0Y7J7|H0Y7J7_HUMAN,7DPA_D
tr|H0Y7W5|H0Y7W5_HUMAN,7A0M_C
tr|H0Y863|H0Y863_HUMAN,5KKP_A
tr|H0Y8F7|H0Y8F7_HUMAN,1OOE_B
tr|H0Y8Q9|H0Y8Q9_HUMAN,2H8H_A
tr|H0Y8W8|H0Y8W8_HUMAN,2YRU_A
tr|H0Y8Y8|H0Y8Y8_HUMAN,3EAY_A
tr|H0Y968|H0Y968_HUMAN,6CW1_B
tr|H0Y993|H0Y993_HUMAN,2JX3_A
tr|H0Y9C8|H0Y9C8_HUMAN,3CSQ_D
tr|H0Y9W3|H0Y9W3_HUMAN,7TKV_B
tr|H0Y9Z7|H0Y9Z7_HUMAN,5SZJ_B
tr|H0YA59|H0YA59_HUMAN,7RHQ_G
tr|H0YA84|H0YA84_HUMAN,3C0F_B
tr|H0YAR7|H0YAR7_HUMAN,6YXY_Bf
tr|H0YAU0|H0YAU0_HUMAN,7AD3_G
tr|H0YAW6|H0YAW6_HUMAN,1G9L_A
tr|H0YB55|H0YB55_HUMAN,7EGH_B
tr|H0YBA6|H0YBA6_HUMAN,4UDE_A
tr|H0YBB3|H0YBB3_HUMAN,6ASO_A
tr|H0YBB8|H0YBB8_HUMAN,4E18_B
tr|H0YC29|H0YC29_HUMAN,6QNX_C
tr|H0YCL6|H0YCL6_HUMAN,7FE4_B
tr|H0YCN3|H0YCN3_HUMAN,6QNX_C
tr|H0YCY3|H0YCY3_HUMAN,6ND4_N
tr|H0YD22|H0YD22_HUMAN,6U42_5G
tr|H0YDE5|H0YDE5_HUMAN,7E5N_B
tr|H0YDM6|H0YDM6_HUMAN,3M3W_B
tr|H0YDW8|H0YDW8_HUMAN,3S63_B
tr|H0YE10|H0YE10_HUMAN,6C23_E
tr|H0YE27|H0YE27_HUMAN,7O7Y_Ab
tr|H0YEB7|H0YEB7_HUMAN,2CH5_D
tr|H0YEI6|H0YEI6_HUMAN,6VP8_A
tr|H0YEM9|H0YEM9_HUMAN,6QNX_C
tr|H0YEW1|H0YEW1_HUMAN,7LHW_A
tr|H0YFI7|H0YFI7_HUMAN,3CRR_A
tr|H0YFN4|H0YFN4_HUMAN,6NEP_B
tr|H0YFQ2|H0YFQ2_HUMAN,3J9O_J
tr|H0YGL0|H0YGL0_HUMAN,6SWY_5
tr|H0YGX7|H0YGX7_HUMAN,1DOA_B
tr|H0YGY7|H0YGY7_HUMAN,4GNK_D
tr|H0YH20|H0YH20_HUMAN,3C75_L
tr|H0YH32|H0YH32_HUMAN,7MN6_A
tr|H0YHB8|H0YHB8_HUMAN,3OPY_A
tr|H0YHT7|H0YHT7_HUMAN,5IM8_A
tr|H0YHZ2|H0YHZ2_HUMAN,2ZXE_A
tr|H0YI14|H0YI14_HUMAN,7PXD_F
tr|H0YIE9|H0YIE9_HUMAN,5YCQ_A
tr|H0YIF6|H0YIF6_HUMAN,4IJD_A
tr|H0YIU2|H0YIU2_HUMAN,7DXI_B
tr|H0YIZ4|H0YIZ4_HUMAN,5DSE_C
tr|H0YJ94|H0YJ94_HUMAN,6FEC_w
tr|H0YJA1|H0YJA1_HUMAN,5H7V_A
tr|H0YJB8|H0YJB8_HUMAN,4L9I_B
tr|H0YJQ3|H0YJQ3_HUMAN,7P5V_B
tr|H0YJQ5|H0YJQ5_HUMAN,1DJO_A
tr|H0YK66|H0YK66_HUMAN,1YCY_B
tr|H0YKH7|H0YKH7_HUMAN,6N2B_B
tr|H0YKR0|H0YKR0_HUMAN,7LVS_F
tr|H0YL99|H0YL99_HUMAN,6ZM6_AI
tr|H0YLP1|H0YLP1_HUMAN,5JL7_A
tr|H0YLT3|H0YLT3_HUMAN,4TLV_C
tr|H0YLW6|H0YLW6_HUMAN,5ANP_B
tr|H0YM82|H0YM82_HUMAN,5SZS_C
tr|H0YM98|H0YM98_HUMAN,6UWZ_E
tr|H0YMA5|H0YMA5_HUMAN,2FAH_D
tr|H0YMF8|H0YMF8_HUMAN,3HD6_A
tr|H0YMH0|H0YMH0_HUMAN,4JHN_D
tr|H0YMN6|H0YMN6_HUMAN,6JWJ_A
tr|H0YMU3|H0YMU3_HUMAN,2D1C_B
tr|H0YN86|H0YN86_HUMAN,5F74_B
tr|H0YNB5|H0YNB5_HUMAN,7LCU_A
tr|H0YNT1|H0YNT1_HUMAN,6SC8_A
tr|H0YNW8|H0YNW8_HUMAN,5ANC_K
tr|H3BM17|H3BM17_HUMAN,4KBL_A
tr|H3BMC8|H3BMC8_HUMAN,2MH0_A
tr|H3BME6|H3BME6_HUMAN,1EH6_A
tr|H3BMJ6|H3BMJ6_HUMAN,4BG2_B
tr|H3BMM0|H3BMM0_HUMAN,5A4P_A
tr|H3BMP9|H3BMP9_HUMAN,6VP6_A
tr|H3BMX6|H3BMX6_HUMAN,5OA9_A
tr|H3BN05|H3BN05_HUMAN,3VZA_F
tr|H3BN34|H3BN34_HUMAN,6B6U_A
tr|H3BNT3|H3BNT3_HUMAN,1R00_A
tr|H3BNU6|H3BNU6_HUMAN,5JM8_H
tr|H3BPL6|H3BPL6_HUMAN,5MEK_A
tr|H3BPU9|H3BPU9_HUMAN,3B0U_Y
tr|H3BQ06|H3BQ06_HUMAN,5HJQ_A
tr|H3BQI9|H3BQI9_HUMAN,5CZ3_B
tr|H3BQJ0|H3BQJ0_HUMAN,3VZA_F
tr|H3BQL8|H3BQL8_HUMAN,6GY4_C
tr|H3BQQ6|H3BQQ6_HUMAN,7EGG_D
tr|H3BQV6|H3BQV6_HUMAN,7MIZ_22
tr|H3BR19|H3BR19_HUMAN,4N4A_A
tr|H3BRL9|H3BRL9_HUMAN,7RDS_A
tr|H3BRW9|H3BRW9_HUMAN,7JUW_C
tr|H3BRX8|H3BRX8_HUMAN,6FLJ_A
tr|H3BS91|H3BS91_HUMAN,6E11_E
tr|H3BSE1|H3BSE1_HUMAN,4P17_B
tr|H3BSW3|H3BSW3_HUMAN,6FD4_A
tr|H3BSZ2|H3BSZ2_HUMAN,3RAY_A
tr|H3BT47|H3BT47_HUMAN,6FKM_A
tr|H3BTA0|H3BTA0_HUMAN,4RLE_A
tr|H3BTE0|H3BTE0_HUMAN,6FG9_B
tr|H3BTI7|H3BTI7_HUMAN,3ML4_C
tr|H3BTR0|H3BTR0_HUMAN,6QNX_C
tr|H3BU17|H3BU17_HUMAN,2ETS_A
tr|H3BUT1|H3BUT1_HUMAN,7FIM_R
tr|H3BUY4|H3BUY4_HUMAN,3AQQ_B
tr|H3BV86|H3BV86_HUMAN,3ZUK_B
tr|H3BVH7|H3BVH7_HUMAN,6VP6_A
tr|H7BYX9|H7BYX9_HUMAN,3F1S_B
tr|H7BZ05|H7BZ05_HUMAN,5EJJ_A
tr|H7BZ74|H7BZ74_HUMAN,6HM8_A
tr|H7BZ87|H7BZ87_HUMAN,5FWS_A
tr|H7BZC2|H7BZC2_HUMAN,6X9O_A
tr|H7BZJ1|H7BZJ1_HUMAN,1LW3_A
tr|H7BZL8|H7BZL8_HUMAN,3HR2_A
tr|H7C033|H7C033_HUMAN,6XP5_I
tr|H7C0H7|H7C0H7_HUMAN,7NXD_A
tr|H7C177|H7C177_HUMAN,6HTO_A
tr|H7C1D9|H7C1D9_HUMAN,6RFR_C
tr|H7C1T2|H7C1T2_HUMAN,3GHG_J
tr|H7C1Y2|H7C1Y2_HUMAN,7AP9_F
tr|H7C204|H7C204_HUMAN,7EGG_D
tr|H7C265|H7C265_HUMAN,6V6Q_A
tr|H7C2L1|H7C2L1_HUMAN,4HKC_B
tr|H7C2X6|H7C2X6_HUMAN,2DKD_A
tr|H7C3S2|H7C3S2_HUMAN,5Y78_A
tr|H7C3T1|H7C3T1_HUMAN,7KIQ_E
tr|H7C429|H7C429_HUMAN,2H8H_A
tr|H7C466|H7C466_HUMAN,2HOX_B
tr|H7C486|H7C486_HUMAN,7DV5_U
tr|H7C492|H7C492_HUMAN,6UKO_G
tr|H7C4K2|H7C4K2_HUMAN,5HEE_A
tr|H7C553|H7C553_HUMAN,7BY0_K
tr|H7C570|H7C570_HUMAN,2ACM_A
tr|H7C5K3|H7C5K3_HUMAN,7MFD_A
tr|H7C5M8|H7C5M8_HUMAN,6MQ7_B
tr|H7C5N2|H7C5N2_HUMAN,2RR8_A
tr|H7C5Q2|H7C5Q2_HUMAN,6VFY_D
tr|H7C5Q4|H7C5Q4_HUMAN,3MP6_A
tr|H7C603|H7C603_HUMAN,6NF9_A
tr|H9KV29|H9KV29_HUMAN,4I2X_F
tr|I3L073|I3L073_HUMAN,6TTU_T
tr|I3L0Q8|I3L0Q8_HUMAN,3RQG_C
tr|I3L0U0|I3L0U0_HUMAN,7V2H_b
tr|I3L180|I3L180_HUMAN,4XU6_A
tr|I3L1U7|I3L1U7_HUMAN,6CFC_A
tr|I3L200|I3L200_HUMAN,4A8J_E
tr|I3L2B6|I3L2B6_HUMAN,5SY1_B
tr|I3L301|I3L301_HUMAN,3UGM_A
tr|I3L387|I3L387_HUMAN,2RKU_A
tr|I3L424|I3L424_HUMAN,7JSJ_B
tr|I3L471|I3L471_HUMAN,1T27_A
tr|I3L4J0|I3L4J0_HUMAN,1KOO_C
tr|I3L4Y5|I3L4Y5_HUMAN,6ODM_B
tr|I3L4Z7|I3L4Z7_HUMAN,5CK3_B
tr|I3NI51|I3NI51_HUMAN,6VY1_g
tr|J3KN99|J3KN99_HUMAN,6KIP_B
tr|J3KNE1|J3KNE1_HUMAN,5FIR_F
tr|J3KPI1|J3KPI1_HUMAN,6RM3_LG0
tr|J3KRN7|J3KRN7_HUMAN,2RHU_A
tr|J3KRS2|J3KRS2_HUMAN,3LMC_A
tr|J3KRW5|J3KRW5_HUMAN,5BWA_B
tr|J3KRY6|J3KRY6_HUMAN,6GCI_A
